people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
17108,"Ralph Tucker",Ralph,L.,Tucker,,,1,D,1,Rep,HD-050,14613294,149284,,Ralph_Tucker,490399,0
17214,"Randall Greenwood",Randall,Adam,Greenwood,,,2,R,1,Rep,HD-082,6569465,10963,,Randall_Greenwood,493131,0
17215,"Jeffery Hanley",Jeffery,P.,Hanley,,,2,R,1,Rep,HD-087,23424410,151425,,Jeffery_Hanley,490416,0
17216,"Teresa Pierce",Teresa,S.,Pierce,,,1,D,1,Rep,SD-025,6619180,151482,,Teresa_Pierce,491227,0
17217,"Thomas Skolfield",Thomas,H.,Skolfield,,,2,R,1,Rep,HD-112,11023240,137322,,Thomas_Skolfield,396037,0
17270,"Kathleen Dillingham",Kathleen,"Rose Jackson",Dillingham,,,2,R,1,Rep,HD-072,26783612,155360,,Kathleen_Jackson_Dillingham,512217,0
17272,"Peter Lyford",Peter,A.,Lyford,,,2,R,1,Rep,SD-010,23424439,151459,,Peter_Lyford,493163,0
17273,"Gina Melaragno",Gina,M.,Melaragno,,,1,D,1,Rep,HD-062,23424268,151465,,Gina_Melaragno,493124,0
17275,"Charlotte Warren",Charlotte,May,Warren,,,1,D,1,Rep,HD-084,20815930,151521,,Charlotte_Warren,491244,0
17330,"Heidi Brooks",Heidi,E.,Brooks,,,1,D,1,Rep,HD-061,23424267,151350,,Heidi_Brooks,490404,0
17332,"Patrick Corey",Patrick,W.,Corey,,,2,R,1,Rep,HD-025,23424353,151371,,Patrick_Corey,491215,0
17335,"Frances Head",Frances,M.,Head,,,2,R,1,Rep,HD-117,23424429,151428,,Frances_Head,493149,0
17336,"Dwayne Prescott",Dwayne,W.,Prescott,,,2,R,1,Rep,HD-017,23424341,151486,,Dwayne_Prescott,493077,0
17337,"Joel Stetkis",Joel,R.,Stetkis,,,2,R,1,Rep,HD-105,20815322,151507,,Joel_Stetkis,490420,0
17340,"Nathan Wadsworth",Nathan,J.,Wadsworth,,,2,R,1,Rep,HD-070,23424396,151518,,Nathan_Wadsworth,493128,0
17341,"Dustin White",Dustin,Michael,White,,,2,R,1,Rep,HD-146,26783619,155365,,Dustin_White,512224,0
17452,"Joyce McCreight",Joyce,,McCreight,,,1,D,1,Rep,HD-051,26783608,155025,,Joyce_%22Jay%22_McCreight,506127,0
17533,"Lydia Blume",Lydia,,Blume,,,1,D,1,Rep,HD-003,10006438,155350,,Lydia_Blume,512203,0
17564,"Patricia Hymanson",Patricia,,Hymanson,,,1,D,1,Rep,HD-004,23424241,151436,,Patricia_Hymanson,491202,0
17585,"Richard Pickett",Richard,A.,Pickett,,,2,R,1,Rep,HD-116,23424428,151481,,Richard_Pickett,491253,0
17788,"Matthew Harrington",Matthew,,Harrington,,,2,R,1,Rep,SD-033,26357196,155022,,Matthew_Harrington_(Maine),506124,0
17789,"Lester Ordway",Lester,,Ordway,,,2,R,1,Rep,HD-023,23424349,151473,,Lester_Ordway,491214,0
17934,"Susan Deschambault",Susan,,Deschambault,,,1,D,2,Sen,SD-032,38601740,169212,,Susan_Deschambault,574472,0
18174,"Donna Bailey",Donna,,Bailey,,,1,D,2,Sen,SD-031,20816176,170078,,Donna_Bailey_(Maine),574530,0
18175,"Shenna Bellows",Shenna,Lee,Bellows,,,1,D,2,Sen,SD-014,9942439,151344,,Shenna_Bellows,474348,0
18176,"Richard Bradstreet",Richard,T.,Bradstreet,,,2,R,1,Rep,HD-080,39714200,170234,,Richard_Bradstreet,573130,0
18177,"Barbara Cardone",Barbara,A.,Cardone,,,1,D,1,Rep,HD-127,10062717,170443,,Barbara_Cardone,569173,0
18181,"Benjamin Collings",Benjamin,T.,Collings,,,1,D,1,Rep,HD-042,39714220,170115,,Benjamin_Collings,574572,0
18184,"Jessica Fay",Jessica,L.,Fay,,,1,D,1,Rep,HD-066,24845212,170173,,Jessica_Fay,571976,0
18186,"Lois Galgay Reckitt",Lois,,"Galgay Reckitt",,,1,D,1,Rep,HD-031,9946495,170097,,Lois_Reckitt,569166,0
18187,"Chad Grignon",Chad,Wayne,Grignon,,,2,R,1,Rep,HD-118,39714261,170421,,Chad_Grignon,574698,0
18188,"David Haggan",David,G.,Haggan,,,2,R,1,Rep,HD-101,39714265,170353,,David_Haggan,573131,0
18190,"Chris Johansen",Chris,A.,Johansen,,,2,R,1,Rep,HD-145,39714277,170484,,Chris_Johansen,574776,0
18191,"Lisa Keim",Lisa,,Keim,,,2,R,2,Sen,SD-018,11023200,137323,,Lisa_Keim,396039,0
18192,"Mark Lawrence",Mark,W.,Lawrence,,,1,D,2,Sen,SD-035,13012296,1711,,Mark_Lawrence_(Maine),574512,0
18193,"Colleen Madigan",Colleen,M.,Madigan,,,1,D,1,Rep,HD-110,39714293,170387,,Colleen_Madigan,574686,0
18196,"David McCrea",David,Harold,McCrea,,,1,D,1,Rep,HD-148,39714304,170492,,David_McCrea,574784,0
18197,"Margaret O'Neil",Margaret,M.,O'Neil,,,1,D,1,Rep,HD-015,39714319,170081,,Margaret_O%27Neil,574534,0
18199,"Michael Perkins",Michael,D.,Perkins,,,2,R,1,Rep,HD-077,39714326,170207,,Michael_Perkins_(Maine),569168,0
18201,"Heidi Sampson",Heidi,H.,Sampson,,,2,R,1,Rep,HD-021,39714345,169844,,Heidi_Sampson,574544,0
18202,"Heather Sanborn",Heather,B.,Sanborn,,,1,D,2,Sen,SD-028,9986490,170119,,Heather_Sanborn,574573,0
18206,"Harold Stewart",Harold,L.,Stewart,III,,2,R,2,Sen,SD-002,39714358,170489,,Harold_Stewart,569524,0
18209,"Michael Sylvester",Michael,A.,Sylvester,,,1,D,1,Rep,HD-039,39714360,170106,,Michael_Sylvester,574566,0
18210,"Rachel Talbot Ross",Rachel,,"Talbot Ross",,,1,D,1,Rep,HD-040,39714339,170111,,Rachel_Ross,574569,0
18211,"Maureen Terry",Maureen,Fitzgerald,Terry,,,1,D,1,Rep,HD-026,39714363,170091,,Maureen_Terry,574549,0
18212,"Stanley Zeigler",Stanley,Paige,Zeigler,Jr.,,1,D,1,Rep,HD-096,33192235,170329,,Stanley_Zeigler,574679,0
21166,"Ned Claxton",Ned,,Claxton,,,1,D,2,Sen,SD-020,44886429,181145,,Ned_Claxton,659498,0
21167,"Marianne Moore",Marianne,,Moore,,,2,R,2,Sen,SD-006,9994672,170470,,Marianne_Moore,574750,0
21188,"John Andrews",John,E.,Andrews,,,5,L,1,Rep,HD-073,44886314,181225,,John_Andrews_(Maine),660605,0
21189,"Amy Arata",Amy,B.,Arata,,,2,R,1,Rep,HD-065,13995386,176845,,Amy_Arata,640877,0
21191,"Mark Blier",Mark,John,Blier,,,2,R,1,Rep,HD-022,44886260,181175,,Mark_Blier,659670,0
21192,"Michael Brennan",Michael,F.,Brennan,,,1,D,1,Rep,HD-036,6411192,6602,,Michael_Brennan_(Maine),195453,0
21193,"Christopher Caiazzo",Christopher,J.,Caiazzo,,,1,D,1,Rep,HD-028,39714208,170093,,Christopher_Caiazzo,574551,0
21194,"Anne Carney",Anne,M.,Carney,,,1,D,2,Sen,SD-029,10009367,181179,,Anne_Carney,659686,0
21195,"Kristen Cloutier",Kristen,S.,Cloutier,,,1,D,1,Rep,HD-060,40807010,148093,,Kristen_Cloutier,652937,0
21196,"Danny Costain",Danny,E.,Costain,,,2,R,1,Rep,HD-100,44886345,181256,,Danny_Costain,660659,0
21197,"Edward Crockett",Edward,,Crockett,,Ed,1,D,1,Rep,HD-043,44886281,181190,,W._Edward_Crockett,660554,0
21198,"Scott Cuddy",Scott,W.,Cuddy,,,1,D,1,Rep,HD-098,39714223,170338,,Scott_Cuddy,574681,0
21201,"Janice Dodge",Janice,S.,Dodge,,,1,D,1,Rep,HD-097,44886342,181252,,Janice_Dodge,660655,0
21202,"Josanne Dolloff",Josanne,C.,Dolloff,,,2,R,1,Rep,HD-115,46046977,183653,,Josanne_Dolloff,679495,0
21203,"Victoria Doudera",Victoria,W.,Doudera,,,1,D,1,Rep,HD-094,44886340,181250,,Victoria_Doudera,660653,0
21204,"Gary Drinkwater",Gary,A.,Drinkwater,,,2,R,1,Rep,HD-121,39714232,170429,,Gary_Drinkwater,574701,0
21205,"William Faulkingham",William,R.,Faulkingham,,"Billy Bob",2,R,1,Rep,HD-136,15650627,181328,,William_Faulkingham,660789,0
21206,"Justin Fecteau",Justin,J.,Fecteau,,,2,R,1,Rep,HD-086,44886328,181240,,Justin_Fecteau,660643,0
21208,"Steven Foster",Steven,D.,Foster,,,2,R,1,Rep,HD-104,44886353,181262,,Steven_Foster_(Maine),660669,0
21209,"Lori Gramlich",Lori,Kathryn,Gramlich,,,1,D,1,Rep,HD-013,44886246,181163,,Lori_Gramlich,659658,0
21210,"Abigail Griffin",Abigail,W.,Griffin,,,2,R,1,Rep,HD-102,44886350,181260,,Abigail_Griffin,660665,0
21211,"Nicole Grohoski",Nicole,,Grohoski,,,1,D,1,Rep,SD-007,45080531,183656,,Nicole_Grohoski,679499,0
21212,"Randall Hall",Randall,C.,Hall,,,2,R,1,Rep,HD-114,44886366,181272,,Randall_Hall,660676,0
21213,"Thomas Harnett",Thomas,A.,Harnett,,Thom,1,D,1,Rep,HD-083,9945826,181236,,Thomas_Harnett,660639,0
21214,"Allison Hepler",Allison,L.,Hepler,,,1,D,1,Rep,HD-053,39714269,170132,,Allison_Hepler,567090,0
21216,"Sherman Hutchins",Sherman,,Hutchins,,,2,R,1,Rep,HD-131,9940549,142887,,Sherman_Hutchins,438043,0
21218,"Kathy Javner",Kathy,I.,Javner,,,2,R,1,Rep,HD-141,44886396,181334,,Kathy_Javner,660807,0
21219,"Christopher Kessler",Christopher,J.,Kessler,,,1,D,1,Rep,HD-032,11023095,142762,,Christopher_Kessler,399508,0
21220,"Theodore Kryzak",Theodore,J.,Kryzak,Jr.,,2,R,1,Rep,HD-020,44886255,181171,,Theodore_Kryzak,659666,0
21221,"Scott Landry",Scott,,Landry,Jr.,,1,D,1,Rep,HD-113,44886365,149452,,H._Scott_Landry_Jr.,592425,0
21222,"Thomas Martin",Thomas,H.,Martin,Jr.,,2,R,1,Rep,HD-057,6683726,120925,,Thomas_Martin_Jr.,293190,0
21223,"Ann Matlack",Ann,H.,Matlack,,,1,D,1,Rep,HD-092,44886337,181247,,Ann_Matlack,660650,0
21224,"Chloe Maxmin",Chloe,S.,Maxmin,,,1,D,2,Sen,SD-013,44886332,181243,,Chloe_Maxmin,660646,0
21225,"Genevieve McDonald",Genevieve,L.,McDonald,,,1,D,1,Rep,HD-134,44886390,181326,,Genevieve_McDonald,660786,0
21226,"Michele Meyer",Michele,,Meyer,,,1,D,1,Rep,HD-002,43958752,181154,,Michele_Meyer_(Maine),659650,0
21227,"Victoria Morales",Victoria,E.,Morales,,,1,D,1,Rep,HD-033,9980084,181186,,Victoria_Morales,659694,0
21228,"Joshua Morris",Joshua,K.,Morris,,,2,R,1,Rep,HD-075,13001994,103555,,Joshua_Morris,291719,0
21229,"Sarah Pebworth",Sarah,A.,Pebworth,,,1,D,1,Rep,HD-133,44886388,181324,,Sarah_Pebworth,660783,0
21230,"William Pluecker",William,Donohue,Pluecker,,Bill,3,I,1,Rep,HD-095,45362833,183608,,William_Pluecker,679490,0
21231,"Walter Riseman",Walter,N.,Riseman,,,3,I,1,Rep,HD-069,42157133,173347,,Walter_Riseman,589851,0
21232,"Tiffany Roberts-Lovell",Tiffany,D.,Roberts-Lovell,,,1,D,1,Rep,HD-006,46028066,183643,,Tiffany_Roberts-Lovell,679468,0
21233,"Shelley Rudnicki",Shelley,J.,Rudnicki,,,2,R,1,Rep,HD-108,44886356,181265,,Shelley_Rudnicki,652941,0
21234,"Braden Sharpe",Braden,K.,Sharpe,,,1,D,1,Rep,HD-046,44886285,181195,,Braden_Sharpe,660562,0
21235,"Holly Stover",Holly,B.,Stover,,,1,D,1,Rep,HD-089,9930136,181245,,Holly_Stover,660648,0
21237,"Bruce White",Bruce,A.,White,,,1,D,1,Rep,HD-109,44886359,181268,,Bruce_White,652943,0
21273,"Richard Mason",Richard,Gordon,Mason,,,2,R,1,Rep,HD-056,15374623,176815,,Richard_Mason,646910,0
21274,"Rena Newell",Rena,,Newell,,,6,N,1,Rep,HD-TRIBE,0,185938,,Rena_Newell,690285,0
21349,"Sean Paulhus",Sean,C.,Paulhus,,,1,D,1,Rep,HD-052,47189355,186202,,Sean_Paulhus,702185,0
21620,"Kevin O'Connell",Kevin,,O'Connell,,,1,D,1,Rep,HD-128,48871273,189541,,Kevin_O%27Connell_(Maine),734782,0
22237,"Joseph Baldacci",Joseph,M.,Baldacci,,Joe,1,D,2,Sen,SD-009,9942386,22174,,Joe_Baldacci,547723,0
22238,"Richard Bennett",Richard,A.,Bennett,,,2,R,2,Sen,SD-019,1112942,10747,,Richard_Bennett_(Maine),195410,0
22239,"Stacy Brenner",Stacy,Fielding,Brenner,,,1,D,2,Sen,SD-030,50245592,192722,,Stacy_Brenner,736675,0
22240,"Glenn Curry",Glenn,Chip,Curry,,,1,D,2,Sen,SD-011,11022652,137202,,Glenn_Curry,399489,0
22241,"Joseph Rafferty",Joseph,E.,Rafferty,Jr.,,1,D,2,Sen,SD-034,50245595,192719,,Joseph_Rafferty_Jr.,736677,0
22294,"Sophia Warren",Sophia,B.,Warren,,,3,I,1,Rep,HD-029,51094872,193557,,Sophia_Warren,753756,0
22348,"Joseph Underwood",Joseph,F.,Underwood,,,2,R,1,Rep,HD-147,50245725,139474,,Joseph_Underwood,732398,0
22693,"Amanda Collamore",Amanda,Noelle,Collamore,,,2,R,1,Rep,HD-106,50245686,192608,,Amanda_Collamore,736998,0
22694,"Amy Roeder",Amy,J.,Roeder,,,1,D,1,Rep,HD-125,50245702,192591,,Amy_Roeder,737037,0
22695,"Arthur Bell",Arthur,L.,Bell,,,1,D,1,Rep,HD-047,50245630,192676,,Arthur_Bell,736826,0
22696,"Barbara Wood",Barbara,A.,Wood,,Barb,1,D,1,Rep,HD-038,2591611,192679,,Barbara_Wood,736815,0
22697,"Erin Sheehan",Erin,,Sheehan,,,1,D,1,Rep,HD-012,52328824,195346,,Erin_Sheehan,753753,0
22698,"Grayson Lookner",Grayson,B.,Lookner,,,1,D,1,Rep,HD-037,50245621,192683,,Grayson_Lookner,736812,0
22699,"James Thorne",James,E.,Thorne,,,2,R,1,Rep,HD-103,46622862,192612,,James_Thorne_(Maine),732436,0
22700,"Jennifer Poirier",Jennifer,L.,Poirier,,,2,R,1,Rep,HD-107,50245687,192607,,Jennifer_Poirier,732438,0
22701,"John Ducharme",John,E.,Ducharme,III,,2,R,1,Rep,HD-111,50245691,192605,,John_Ducharme,737005,0
22702,"Jonathan Connor",Jonathan,M.,Connor,,,2,R,1,Rep,HD-058,50245643,192650,,Jonathan_Connor,736885,0
22703,"Kristi Mathieson",Kristi,Michele,Mathieson,,,1,D,1,Rep,HD-001,50245596,192706,,Kristi_Mathieson,732406,0
22704,"Kyle Bailey",Kyle,R.,Bailey,,,1,D,1,Rep,HD-027,38176140,192690,,Kyle_Bailey,732417,0
22705,"Laura Supica",Laura,D.,Supica,,,1,D,1,Rep,HD-126,50245703,187634,,Laura_Supica,737039,0
22706,"Laurel Libby",Laurel,D.,Libby,,,2,R,1,Rep,HD-064,50245648,192645,,Laurel_Libby,736893,0
22707,"Laurie Osher",Laurie,,Osher,,,1,D,1,Rep,HD-123,5943141,192594,,Laurie_Osher,737031,0
22708,"Lynne Williams",Lynne,A.,Williams,,,1,D,1,Rep,HD-135,6527973,37261,,Lynne_Williams,737122,0
22709,"Melanie Sachs",Melanie,F.,Sachs,,,1,D,1,Rep,HD-048,11022717,137337,,Melanie_Sachs,399504,0
22710,"Meldon Carmichael",Meldon,H.,Carmichael,,,2,R,1,Rep,HD-137,50245714,192582,,Meldon_Carmichael,737127,0
22711,"Morgan Rielly",Morgan,J.,Rielly,,,1,D,1,Rep,HD-034,50245619,192684,,Morgan_Rielly,736803,0
22712,"Nathan Carlow",Nathan,Michael,Carlow,,,2,R,1,Rep,HD-016,50245607,192695,,Nathan_Carlow,736789,0
22713,"Poppy Arford",Poppy,,Arford,,,1,D,1,Rep,HD-049,37293212,192665,,Poppy_Arford,732424,0
22714,"Richard Evans",Richard,A.,Evans,,,1,D,1,Rep,HD-120,39714237,170426,,Richard_Evans_(Maine),574700,0
22715,"Samuel Zager",Samuel,Lewis,Zager,,,1,D,1,Rep,HD-041,50245626,192670,,Samuel_Zager,736820,0
22716,"Susan Bernard",Susan,,Bernard,,,2,R,1,Rep,HD-149,50245727,192486,,Susan_Bernard,737143,0
22717,"Suzanne Salisbury",Suzanne,M.,Salisbury,,,1,D,1,Rep,HD-035,23424262,151493,,Suzanne_Salisbury,491220,0
22718,"Tavis Hasenfus",Tavis,Rock,Hasenfus,,,1,D,1,Rep,HD-081,50245662,192633,,Tavis_Hasenfus,736913,0
22719,"Timothy Roche",Timothy,M.,Roche,,,2,R,1,Rep,HD-007,50245601,192702,,Timothy_Roche,736773,0
22720,"Valli Geiger",Valli,D.,Geiger,,,1,D,1,Rep,HD-093,50245676,192619,,Valli_Geiger,736981,0
22721,"Kathy Downes",Kathy,L.,Downes,,,2,R,1,Rep,HD-130,50245707,192587,,Kathy_Downes,737046,0
22749,"Daniel Newman",Daniel,J.,Newman,,,2,R,1,Rep,HD-076,52516956,195336,,Daniel_Newman,753760,0
22750,"Tracy Quint",Tracy,,Quint,,,2,R,1,Rep,HD-144,52333597,195351,,Tracy_Quint,753764,0
22766,"Lydia Crafts",Lydia,V.,Crafts,,,1,D,1,Rep,HD-090,50245671,192624,,Lydia_Crafts,736937,0
22767,"Peggy Stanley",Peggy,Jo,Stanley,,,2,R,1,Rep,HD-143,49427118,192578,,Peggy_Stanley,737136,0
22837,"Lynn Copeland",Lynn,,Copeland,,,1,D,1,Rep,HD-014,52328825,195344,,Lynn_Copeland,753754,0
22838,"Sheila Lyman",Sheila,A.,Lyman,,,2,R,1,Rep,HD-074,50245656,192639,,Sheila_Lyman,736905,0
22867,"Traci Gere",Traci,,Gere,,,1,D,1,Rep,HD-009,28304739,192699,,Traci_Gere,736775,0
22868,"Michael Lemelin",Michael,H.,Lemelin,,,2,R,1,Rep,HD-088,44886331,181242,,Michael_Lemelin,660645,0
22905,"Cathy Nadeau",Cathy,R.,Nadeau,,Cathy,2,R,1,Rep,HD-078,0,197354,,Cathy_Nadeau_(Maine_State_House_representative),760210,0
22983,"Raegan LaRochelle",Raegan,French,LaRochelle,,,1,D,1,Rep,HD-086,54314518,198668,,Raegan_LaRochelle,790598,0
