people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
8796,"Emily Cain",Emily,Ann,Cain,,,1,D,2,Sen,SD-030,6465137,36658,,Emily_Ann_Cain,228234,0
8797,"James Campbell",James,J.,Campbell,Sr.,,2,R,1,Rep,HD-021,6568549,36719,,James_J._Campbell,212733,0
8798,"Michael Carey",Michael,E.,Carey,,,1,D,1,Rep,HD-072,13001949,101950,,Michael_Carey,260054,0
8799,"Alan Casavant",Alan,M.,Casavant,,,1,D,1,Rep,HD-137,6454056,37199,,Alan_Casavant,250787,0
8802,"Kathleen Chase",Kathleen,D.,Chase,,,2,R,1,Rep,HD-147,13002086,57565,,Kathleen_Chase,250795,0
8804,"Tyler Clark",Tyler,A.,Clark,,,2,R,1,Rep,HD-006,6669373,57217,,Tyler_Clark,272076,0
8809,"David Cotta","H. David",,Cotta,,,2,R,1,Rep,HD-055,6533455,36885,,H._David_Cotta,251407,0
8810,"Dean Cray",Dean,A.,Cray,,,2,R,1,Rep,HD-028,6669375,57599,,Dean_Cray,250728,0
8811,"Jarrod Crockett",Jarrod,S.,Crockett,,,2,R,1,Rep,HD-091,13001990,103550,,Jarrod_Crockett,272102,0
8814,"Andre Cushing",Andre,E.,Cushing,III,,2,R,2,Sen,SD-010,6674087,103477,,Andre_Cushing_III,272087,0
8815,"Paul Davis",Paul,T.,Davis,Sr.,,2,R,1,Rep,SD-004,6568945,19594,,Paul_T._Davis,272082,0
8823,"Mark Eves",Mark,,Eves,,,1,D,1,Rep,HD-006,6486186,103654,,Mark_Eves,272121,0
8829,"Patrick Flood",Patrick,S.,Flood,,,2,R,2,Sen,SD-021,13001973,36830,,Patrick_Flood,228256,0
8831,"Jeffery Gifford",Jeffery,Allen,Gifford,,,2,R,1,Rep,HD-012,6669427,57597,,Jeffery_Gifford,250726,0
8832,"Paul Gilbert",Paul,E.,Gilbert,,,1,D,1,Rep,HD-074,6486208,103544,,Paul_Gilbert,272099,0
8834,"Adam Goode",Adam,A.,Goode,,,1,D,1,Rep,HD-127,6486227,103446,,Adam_Goode,272077,0
8836,"James Hamper",James,Michael,Hamper,,,2,R,2,Sen,SD-019,6657700,37238,,James_Hamper,228261,0
8838,"Charles Harlow",Charles,William,Harlow,,,1,D,1,Rep,HD-116,13002033,37274,,Charles_Harlow,228268,0
8839,"Lance Harvell",Lance,E.,Harvell,,,2,R,1,Rep,HD-089,13001960,36621,,Lance_Harvell,276271,0
8840,"Anne Haskell",Anne,M.,Haskell,,,1,D,2,Sen,SD-028,6468520,57588,,Anne_Haskell,250774,0
8841,"Terry Hayes",Terry,,Hayes,,,1,D,1,Rep,HD-094,6454207,36682,,Teresea_Hayes,251414,0
8842,"Dawn Hill",Dawn,,Hill,,,1,D,2,Sen,SD-035,6474984,56984,,Dawn_Hill,250799,0
8847,"Peter Johnson",Peter,B.,Johnson,,,2,R,1,Rep,HD-027,6674143,101954,,Peter_Johnson,260053,0
8850,"Bryan Kaenrath",Bryan,T.,Kaenrath,,,1,D,1,Rep,HD-124,6468528,57183,,Bryan_Kaenrath,250781,0
8851,"Peter Kent",Peter,S.,Kent,,,1,D,1,Rep,HD-065,13001928,103516,,Peter_Kent,272092,0
8853,"Gary Knight",Gary,,Knight,,,2,R,1,Rep,HD-081,6657765,36698,,Gary_Knight,250763,0
8854,"Charles Kruger",Charles,B.,Kruger,,,1,D,1,Rep,HD-092,6486263,103498,,Charles_Kruger,272091,0
8855,"Michael Lajoie",Michael,,Lajoie,,,1,D,1,Rep,HD-058,6486269,103527,,Michel_Lajoie,272112,0
8856,"Brian Langley",Brian,D.,Langley,,,2,R,2,Sen,SD-007,6674158,103470,,Brian_Langley,272086,0
8860,"Bruce Macdonald",Bruce,,Macdonald,,,1,D,1,Rep,HD-061,13001917,37187,,W._Bruce_MacDonald,250748,0
8863,"Edward Mazurek",Edward,J.,Mazurek,,,1,D,2,Sen,SD-022,6454298,37082,,Edward_Mazurek,228246,0
8864,"Jeffrey Mccabe",Jeffrey,M.,Mccabe,,,1,D,1,Rep,HD-107,13001980,103540,,Jeff_McCabe_(Maine),272098,0
8870,"W. Mitchell",W.,,Mitchell,,,1,D,1,Rep,SD-024,6425740,95892,,Raymond_W._Mitchell,268799,0
8871,"Terry Morrison",Terry,K.,Morrison,,,1,D,1,Rep,HD-031,6486328,103629,,Terry_Morrison,272114,0
8873,"Mary Nelson",Mary,P.,Nelson,,,1,D,1,Rep,HD-112,13002023,103582,,Mary_Nelson_(Maine),272108,0
8874,"Robert Nutting",Robert,W.,Nutting,,,2,R,1,Rep,HD-077,6570982,19500,,Robert_Nutting,272097,0
8877,"Ann Peoples",Ann,E.,Peoples,,,1,D,1,Rep,HD-035,6475038,67733,,Ann_Peoples,250783,0
8880,"Matthew Peterson",Matthew,John,Peterson,,,1,D,1,Rep,HD-115,6486361,103552,,Matthew_Peterson,272103,0
8885,"Gary Plummer",Gary,E.,Plummer,,,2,R,2,Sen,SD-012,6657892,36777,,Gary_Plummer_(Maine),228266,0
8888,"Charles Priest",Charles,R.,Priest,,,1,D,1,Rep,HD-063,6475046,56700,,Charles_Priest,250750,0
8889,"Helen Rankin",Helen,,Rankin,,,1,D,1,Rep,HD-097,6486366,103557,,Helen_Rankin,272104,0
8894,"Margaret Rotundo",Margaret,R.,Rotundo,,,1,D,1,Rep,HD-059,6375129,37042,,Margaret_Rotundo,208763,0
8895,"Diane Russell",Diane,M.,Russell,,,1,D,1,Rep,HD-039,6486377,104942,,Diane_Russell,272113,0
8896,"Linda Sanborn",Linda,F.,Sanborn,,,1,D,1,Rep,SD-030,6486383,103639,,Linda_Sanborn,272117,0
8898,"Thomas Saviello",Thomas,B.,Saviello,,,2,R,2,Sen,SD-017,6411327,36956,,Thomas_Saviello,212758,0
8900,"Michael Shaw",Michael,A.,Shaw,,,1,D,1,Rep,HD-023,13002006,57563,,Michael_Shaw_(Maine),251426,0
8903,"Madonna Soctomah",Madonna,"M. ",Soctomah,,,6,N,1,Rep,HD-TRIBE,0,128553,,Madonna_Soctomah,330289,0
8906,"Peter Stuckey",Peter,C.,Stuckey,,,1,D,1,Rep,HD-042,6486416,103592,,Peter_Stuckey,272110,0
8909,"Michael Thibodeau",Michael,D.,Thibodeau,,,2,R,2,Sen,SD-011,6672631,65844,,Michael_Thibodeau,250736,0
8910,"Douglas Thomas",Douglas,A.,Thomas,,,2,R,2,Sen,SD-027,6657970,37049,,Douglas_Thomas,228237,0
8912,"Sharon Treat",Sharon,A.,Treat,,,1,D,1,Rep,HD-079,6375903,6723,,Sharon_Treat,195403,0
8914,"John Tuttle",John,L.,Tuttle,Jr.,,1,D,2,Sen,SD-003,6375965,6728,,John_Tuttle_(Maine),195427,0
8915,"Linda Valentino",Linda,M.,Valentino,,,1,D,2,Sen,SD-031,6454459,36627,,Linda_Valentino,228276,0
8920,"Windol Weaver",Windol,C.,Weaver,,,2,R,1,Rep,HD-150,6669523,56986,,Windol_Weaver,250801,0
8922,"Joan Welsh",Joan,W.,Welsh,,,1,D,1,Rep,HD-094,2541201,103493,,Joan_Welsh,272090,0
8926,"Dale Crafts",Dale,J.,Crafts,,,2,R,1,Rep,HD-056,6628890,19597,,Dale_Crafts,272105,0
10318,"Roberta Beavers",Roberta,B.,Beavers,,,1,D,1,Rep,HD-002,6483160,68902,,Roberta_Beavers,291778,0
10320,"Paul Bennett",Paul,Edward,Bennett,,,2,R,1,Rep,HD-141,6683667,121103,,Paul_Bennett,291773,0
10321,"Russell Black",Russell,J.,Black,,,2,R,1,Rep,SD-017,6683522,121044,,Russell_Black,291713,0
10325,"Ralph Chapman",Ralph,,Chapman,,,1,D,1,Rep,HD-133,6501307,120973,,Ralph_Chapman,291659,0
10326,"Benjamin Chipman",Benjamin,M.,Chipman,,,1,D,1,Rep,SD-027,6535860,127853,,Benjamin_Chipman,311481,0
10331,"James Dill",James,F.,Dill,,,1,D,1,Rep,SD-005,6501252,120946,,James_Dill_(Maine),291634,0
10332,"Mark Dion",Mark,N.,Dion,,,1,D,1,Rep,SD-028,6512210,19477,,Mark_Dion,311478,0
10334,"Larry Dunphy",Larry,Charles,Dunphy,,,2,R,1,Rep,HD-118,6681732,121042,,Larry_Dunphy,289985,0
10335,"Eleanor Espling",Eleanor,M.,Espling,,,2,R,1,Rep,HD-065,6681736,121057,,Eleanor_Espling,289989,0
10336,"Joyce Fitzpatrick",Joyce,Ann,Fitzpatrick,,,2,R,1,Rep,HD-008,6683228,120941,,Joyce_Ann_Fitzpatrick,291628,0
10338,"Kenneth Fredette",Kenneth,Wade,Fredette,,,2,R,1,Rep,HD-100,6628906,19554,,Kenneth_Fredette,291646,0
10339,"James Gillway",James,S.,Gillway,,,2,R,1,Rep,HD-098,6683325,120981,,James_Gillway,289964,0
10340,"Anne Graham",Anne,P.,Graham,,,1,D,1,Rep,HD-109,6468513,57602,,Anne_Graham,291733,0
10341,"Stacey Guerin",Stacey,K.,Guerin,,,2,R,1,Rep,SD-010,6683271,120954,,Stacey_Guerin,291641,0
10343,"Erin Herbig",Erin,D.,Herbig,,,1,D,1,Rep,SD-011,6501328,120985,,Erin_Herbig,289966,0
10344,"David Johnson",David,D.,Johnson,,,2,R,1,Rep,HD-020,6683265,120953,,David_Johnson_(Maine),293192,0
10346,"Dennis Keschl",Dennis,L.,Keschl,,,2,R,1,Rep,HD-076,6683496,121035,,Dennis_Keschl,289979,0
10347,"Walter Kumiega",Walter,A.,Kumiega,III,,1,D,1,Rep,HD-134,6501301,120971,,Walter_Kumiega,289961,0
10348,"Aaron Libby",Aaron,F.,Libby,,,2,R,1,Rep,HD-139,6697149,127855,,Aaron_Libby,311485,0
10349,"Ricky Long",Ricky,D.,Long,,,2,R,1,Rep,HD-145,6683233,120943,,Ricky_Long,291629,0
10350,"Thomas Longstaff",Thomas,,Longstaff,,,1,D,1,Rep,HD-109,6512197,127846,,Thomas_Longstaff,311475,0
10351,"Louis Luchini",Louis,Joseph,Luchini,Jr.,,1,D,1,Rep,SD-007,6501315,120977,,Louis_Luchini,289963,0
10352,"Joyce Maker",Joyce,A.,Maker,,,2,R,1,Rep,SD-006,6683287,120967,,Joyce_Maker,291653,0
10353,"Richard Malaby",Richard,S.,Malaby,,,2,R,1,Rep,HD-136,6674169,103463,,Richard_Malaby,289960,0
10356,"Michael Mcclellan",Michael,D.,Mcclellan,,,2,R,1,Rep,HD-066,6683552,121054,,Michael_McClellan,291727,0
10361,"Melvin Newendyke",Melvin,L.,Newendyke,,,2,R,1,Rep,HD-080,13001970,121030,,Melvin_Newendyke,396031,0
10366,"Wayne Parry",Wayne,R.,Parry,,,2,R,1,Rep,HD-010,6674181,103647,,Wayne_Parry,291772,0
10369,"Megan Rochelo",Megan,M.,Rochelo,,,1,D,1,Rep,HD-136,13002067,121098,,Megan_Rochelo,289997,0
10370,"Deborah Sanderson",Deborah,J.,Sanderson,,,2,R,1,Rep,HD-088,6681724,120996,,Deborah_Sanderson,291681,0
10371,"Heather Sirocki",Heather,,Sirocki,,,2,R,1,Rep,HD-028,6697144,127854,,Heather_Sirocki,311483,0
10372,"Jeffrey Timberlake",Jeffrey,L.,Timberlake,,,2,R,1,Rep,SD-022,9931674,121048,,Jeffrey_Timberlake,291720,0
10373,"Amy Volk",Amy,F.,Volk,,,2,R,1,Rep,SD-030,6683637,121089,,Amy_Volk,291757,0
10377,"Alexander Willette",Alexander,Reginald,Willette,,,2,R,1,Rep,HD-007,6683225,120940,,Alexander_Willette,291627,0
10379,"Tom Winsor",Tom,J.,Winsor,,,2,R,1,Rep,HD-071,6572621,6739,,Tom_Winsor,195482,0
10381,"Stephen Wood",Stephen,J.,Wood,,,2,R,1,Rep,HD-057,13001955,121024,,Stephen_Wood,293199,0
11311,"Richard Woodbury",Richard,G.,Woodbury,,,0,,2,Sen,SD-011,6533480,36790,,Richard_Woodbury,212745,0
11874,"Ronald Collins",Ronald,F.,Collins,,,2,R,2,Sen,SD-034,6568734,19496,,Ronald_Collins,193915,0
11885,"Garrett Mason",Garrett,Paul,Mason,,,2,R,2,Sen,SD-022,6683709,120921,,Garrett_Mason,291608,0
11886,"John Patrick",John,L.,Patrick,,,1,D,2,Sen,SD-018,6374568,36728,,"John_Patrick_Callahan,_Jr.",205612,0
11890,"Roger Katz",Roger,J.,Katz,,,2,R,2,Sen,SD-015,6683719,80944,,Roger_Katz,291611,0
11976,"Rodney Whittemore",Rodney,L.,Whittemore,,,2,R,2,Sen,SD-003,6683731,120926,,Rodney_Whittemore,291612,0
12720,"Beth Turner",Beth,P.,Turner,,,2,R,1,Rep,HD-141,6468549,57596,,Beth_Turner,333309,0
13876,"Raymond Wallace",Raymond,,Wallace,,,2,R,1,Rep,HD-024,6699341,137239,,Raymond_Wallace,379432,0
13884,"Kimberly Monaghan-Derrig",Kimberly,J.,Monaghan-Derrig,,,1,D,1,Rep,HD-030,6513692,134569,,Kimberly_Monaghan,354165,0
14714,"Matthea Larsen Daughtry",Matthea,Elisabeth,"Larsen Daughtry",,,1,D,1,Rep,HD-049,16072377,142892,,Matthea_Daughtry,660564,0
14716,"Richard Farnsworth",Richard,R.,Farnsworth,,,1,D,1,Rep,HD-037,6425633,10790,,Richard_Farnsworth,396047,0
14717,"Andrew Gattine",Andrew,M.,Gattine,,Drew,1,D,1,Rep,HD-034,9946504,137364,,Andrew_Gattine,403925,0
14718,"Sara Gideon",Sara,,Gideon,,,1,D,1,Rep,HD-048,11022676,137334,,Sara_Gideon,392487,0
14719,"Scott Hamann",Scott,M.,Hamann,,,1,D,1,Rep,HD-032,11022679,137361,,Scott_Hamann,399509,0
14720,"Craig Hickman",Craig,V.,Hickman,,,1,D,1,Rep,HD-081,6501432,121034,,Craig_Hickman,291709,0
14721,"Brian Jones",Brian,,Jones,,,1,D,1,Rep,HD-045,11022687,137264,,Brian_Jones_(Maine),399495,0
14722,"Victoria Kornfield",Victoria,P.,Kornfield,,,1,D,1,Rep,HD-125,16072365,142886,,Victoria_Kornfield,434095,0
14723,"Karen Kusiak",Karen,,Kusiak,,,1,D,1,Rep,HD-084,11022690,137312,,Karen_Kusiak,396035,0
14724,"Andrew Mason",Andrew,,Mason,,,1,D,1,Rep,HD-060,11022700,137282,,Andrew_Mason,396026,0
14725,"Carol McElwee",Carol,A.,McElwee,,,2,R,1,Rep,HD-149,11023214,137217,,Carol_McElwee,395980,0
14726,"Matthew Moonen",Matthew,W.,Moonen,,,1,D,1,Rep,HD-038,11022707,137356,,Matthew_Moonen,392492,0
14727,"Allen Nadeau",Allen,,Nadeau,,,2,R,1,Rep,HD-001,9994837,137213,,Allen_Nadeau,403439,0
14728,"Joshua Plante",Joshua,R.,Plante,,,1,D,1,Rep,HD-145,11022712,137420,,Joshua_Plante,399512,0
14729,"Matthew Pouliot",Matthew,G.,Pouliot,,,2,R,1,Rep,SD-015,16072373,142890,,Matthew_Pouliot,434102,0
14730,"Robert Saucier",Robert,J.,Saucier,,,1,D,1,Rep,HD-147,11022718,137218,,Robert_Saucier,392246,0
14731,"Stanley Short",Stanley,Byron,Short,Jr.,,1,D,1,Rep,HD-106,11022724,137243,,Stanley_Short,392271,0
14732,"Stephen Stanley",Stephen,S.,Stanley,,,1,D,1,Rep,HD-143,6375569,14984,,Stephen_Stanley,195554,0
14733,"Thomas Tyler",Thomas,M.,Tyler,,,2,R,1,Rep,HD-110,11023250,6729,,Thomas_Tyler,396044,0
14734,"Lisa Villa",Lisa,R.,Villa,,,1,D,1,Rep,HD-098,6486444,104762,,Lisa_Villa,291721,0
14736,"Corey Wilson",Corey,S.,Wilson,,,2,R,1,Rep,HD-056,11023254,137276,,Corey_Wilson,392401,0
14737,"James Boyle",James,A.,Boyle,,,1,D,2,Sen,SD-006,11022661,137187,,James_Boyle,399467,0
14739,"John Cleveland",John,J.,Cleveland,,,1,D,2,Sen,SD-015,9929778,6569,,John_Cleveland,403440,0
14740,"David Dutremble",David,E.,Dutremble,,,1,D,2,Sen,SD-032,11022668,137184,,David_Dutremble,390952,0
14742,"Geoffrey Gratwick",Geoffrey,M.,Gratwick,,,1,D,2,Sen,SD-009,11022678,75503,,Geoffrey_Gratwick,391012,0
14744,"Christopher Johnson",Christopher,K.,Johnson,,,1,D,2,Sen,SD-013,6501555,120923,,Chris_Johnson,293188,0
14745,"Colleen Lachowicz",Colleen,M.,Lachowicz,,,1,D,2,Sen,SD-025,11022691,137205,,Colleen_Lachowicz,391001,0
14747,"Rebecca Millett",Rebecca,J.,Millett,,,1,D,2,Sen,SD-029,9946879,137189,,Rebecca_Millett,399473,0
15041,"Henry John Bear",Henry,John,Bear,,,3,I,1,Rep,HD-TRIBE,35368741,170480,,Henry_John_Bear,450422,0
15044,"Nathan Libby",Nathan,,Libby,,,1,D,1,Rep,SD-021,11022695,137301,,Nathan_Libby,403783,0
15045,"Catherine Nadeau",Catherine,M.,Nadeau,,,1,D,1,Rep,HD-078,6501370,121000,,Catherine_Nadeau_(Maine),291684,0
15046,"Christine Powers",Christine,B.,Powers,,,1,D,1,Rep,HD-101,16072385,137331,,Christine_Powers,403833,0
15047,"John Schneck",John,C.,Schneck,,,1,D,1,Rep,HD-126,11022720,137228,,John_Schneck,392220,0
15048,"Russell Werts",Russell,Wayne,Werts,,,1,D,1,Rep,HD-070,11022737,137294,,R._Wayne_Werts,392404,0
15269,"Katherine Cassidy",Katherine,W.,Cassidy,,,1,D,1,Rep,HD-032,6486142,103459,,Katherine_Cassidy,291654,0
15270,"Justin Chenette",Justin,Mark,Chenette,,,1,D,1,Rep,SD-031,11022657,137374,,Justin_Chenette,392534,0
15271,"Peter Doak",Peter,,Doak,,,2,R,1,Rep,HD-033,11023172,137248,,Peter_Doak,392297,0
15272,"Lori Fowle",Lori,,Fowle,,,1,D,1,Rep,HD-080,11022671,137278,,Lori_Fowle,392402,0
15273,"Gay Grant",Gay,M.,Grant,,,1,D,1,Rep,HD-083,11022677,137281,,Gay_Grant,399498,0
15274,"Roger Jackson",Roger,,Jackson,,,2,R,1,Rep,HD-100,11023198,137329,,Roger_Jackson_(Maine),396040,0
15275,"Lawrence Lockman",Lawrence,G.,Lockman,,,2,R,1,Rep,HD-137,11023210,137245,,Lawrence_Lockman,395995,0
15276,"Sharri Macdonald",Sharri,K.,Macdonald,,,2,R,1,Rep,HD-132,16113689,137372,,Sharri_MacDonald,403943,0
15277,"Paul McGowan",Paul,Donald,McGowan,,,1,D,1,Rep,HD-149,9930690,137425,,Paul_McGowan,403993,0
15278,"Andrew McLean",Andrew,J.,McLean,,,1,D,1,Rep,HD-027,11022704,137368,,Andrew_McLean,392526,0
15391,"Brian Hubbell",Brian,L.,Hubbell,,,1,D,1,Rep,HD-135,11022682,137250,,Brian_Hubbell,395999,0
15392,"Erik Jorgensen",Erik,Clark,Jorgensen,,,1,D,1,Rep,HD-041,9932629,137349,,Erik_Jorgensen,396045,0
15394,"Edward Youngblood",Edward,M.,Youngblood,,,2,R,2,Sen,SD-031,13012254,36819,,Edward_Youngblood,205506,0
15402,"Janice Cooper",Janice,E.,Cooper,,,1,D,1,Rep,HD-047,1348259,137338,,Janice_Cooper,399505,0
15403,"Jeffrey Evangelos",Jeffrey,P.,Evangelos,,,3,I,1,Rep,HD-091,6454140,37169,,Jeff_Evangelos,426041,0
15404,"Jonathan Kinney",Jonathan,L.,Kinney,,,2,R,1,Rep,HD-022,11023201,137328,,Jonathan_Kinney,403825,0
15405,"Jane Pringle",Jane,P.,Pringle,,,1,D,1,Rep,HD-111,9933739,137345,,Jane_Pringle,403873,0
15406,"Roger Reed",Roger,E.,Reed,,,2,R,1,Rep,HD-103,11023232,137237,,Roger_Reed,392226,0
15407,"Jeremy Saxton",Jeremy,G.,Saxton,,,1,D,1,Rep,HD-064,11022719,137288,,Jeremy_Saxton,403753,0
15472,"Joseph Brooks",Joseph,E.,Brooks,,,0,,1,Rep,HD-042,6371195,11084,,Joseph_Brooks,195523,0
15473,"William Noon",William,F.,Noon,,,1,D,1,Rep,HD-019,16113690,142907,,William_Noon,434125,0
15474,"Jethro Pease",Jethro,D.,Pease,,,2,R,1,Rep,HD-044,11023224,137263,,Jethro_Pease,396015,0
15475,"Ellen Winchenbach",Ellen,A.,Winchenbach,,,2,R,1,Rep,HD-050,11023255,137270,,Ellen_Winchenbach,403494,0
15525,"Elizabeth Dickerson",Elizabeth,E.,Dickerson,,,1,D,1,Rep,HD-093,11022650,137265,,Elizabeth_Dickerson,403487,0
15526,"Ann Dorney",Ann,E.,Dorney,,,1,D,1,Rep,HD-086,10026293,142897,,Ann_Dorney,434112,0
15700,"Brian Duprey",Brian,M.,Duprey,,,2,R,1,Rep,HD-039,6569115,36715,,Brian_Duprey,209150,0
15701,"Timothy Marks",Timothy,I.,Marks,,,1,D,1,Rep,HD-053,11022698,137273,,Timothy_Marks,399497,0
15702,"Deane Rykerson",Deane,,Rykerson,,,1,D,1,Rep,HD-001,16072400,142909,,Deane_Rykerson,434129,0
15703,"Arthur Verow",Arthur,C.,Verow,,,1,D,1,Rep,HD-128,11022735,137235,,Arthur_Verow,392223,0
15729,"Anne-Marie Mastraccio",Anne-Marie,,Mastraccio,,,1,D,1,Rep,HD-018,11022701,137415,,Anne-Marie_Mastraccio,396066,0
15744,"Jennifer DeChant",Jennifer,,DeChant,,,1,D,1,Rep,HD-052,6426267,36828,,Jennifer_DeChant,403743,0
15747,"Donald Marean",Donald,G.,Marean,,,2,R,1,Rep,HD-016,6657806,36954,,Donald_Marean,228273,0
15748,"Ryan Tipping-Spitz",Ryan,D.,Tipping-Spitz,,,1,D,1,Rep,HD-123,11022732,137233,,Ryan_Tipping,403457,0
15773,"Aaron Frey",Aaron,M.,Frey,,,1,D,1,Rep,HD-124,11022674,137230,,Aaron_Frey,399491,0
15775,"Richard Campbell",Richard,H.,Campbell,,,2,R,1,Rep,HD-130,6628372,6606,,Richard_Campbell_(Maine),293193,0
15823,"Stephen Moriarty",Stephen,W.,Moriarty,,,1,D,1,Rep,HD-108,11022708,137342,,Stephen_Moriarty,403866,0
15824,"Anita Peavey Haskell",Anita,,"Peavey Haskell",,,2,R,1,Rep,HD-013,6569609,140383,,Anita_Haskell,205631,0
15889,"Michael Devin",Michael,Gilbert,Devin,,,1,D,1,Rep,HD-090,6501357,120995,,Michael_Devin,491245,0
16089,"Eloise Vitelli",Eloise,A.,Vitelli,,,1,D,2,Sen,SD-019,9947092,144905,,Eloise_Vitelli,466826,0
